transaction_id,amount,hour_of_day,customer_id,customer_age,account_balance,transaction_type,distance_from_home,merchant_category,device_type,is_foreign,device_new,velocity_24h,is_fraud
26272,422.317174891205,7,12595,39,7075.224579967079,in_store,32.90033963823736,online_retail,mobile,0,0,1,0
26273,194.06324883056317,17,6624,30,5191.1714825206345,online,40.74041537630377,online_retail,mobile,0,0,2,0
26274,33.97524083905625,6,15736,65,2234.1946167221436,in_store,9.035398253685706,grocery,mobile,0,1,3,0
26275,20.06550059789374,12,8388,33,3870.2627588549904,in_store,11.314588657898977,travel,mobile,0,0,2,0
26276,16.10472655898176,19,9787,68,4188.4620450038665,in_store,11.557685404684435,grocery,mobile,0,0,6,0
26277,338.1511017014688,22,10890,61,5722.730082631145,in_store,13.125460430890676,entertainment,atm,0,0,0,0
26278,76.57264249427094,18,10377,18,6625.543087372449,in_store,12.673739915907513,online_retail,mobile,0,0,1,0
26279,43.85697830681541,9,5697,41,2247.800491277766,online,5.627308799187192,entertainment,atm,0,0,2,0
26280,76.82279593287558,20,12960,55,9179.039736661449,in_store,1.2408000636912264,online_retail,desktop,0,1,0,0
26281,329.2263311083276,16,16723,21,1989.2875127041552,in_store,12.184032673454297,online_retail,desktop,0,0,1,0
26282,229.17542135778865,13,5082,36,0.0,atm,14.995095219072232,online_retail,mobile,0,0,0,0
26283,152.35409543921594,9,7631,52,3819.6407931449407,atm,15.613814132500305,fuel,desktop,0,0,3,0
26284,193.53594721010748,19,12064,36,9322.170059641316,online,47.063563996483076,entertainment,atm,0,0,2,0
26285,111.74358496335773,13,19215,80,4441.017920490593,online,51.622758353032864,online_retail,mobile,0,0,1,0
26286,129.3517798842426,10,14468,34,3555.676354915218,online,0.2662800769584839,online_retail,mobile,0,0,0,0
26287,117.35813910137445,7,15038,49,3896.938250789881,online,9.192973195335037,fuel,desktop,0,0,3,0
26288,90.01051575679215,17,12412,23,778.5465495492791,online,0.32355162429473117,grocery,mobile,0,0,2,0
26289,222.3046326974398,16,5945,70,2745.0074702121747,in_store,6.015713210063766,entertainment,desktop,0,0,3,0
26290,138.87003940147753,23,14034,56,2066.9812246523347,in_store,4.580707661425668,fuel,mobile,0,0,1,0
26291,31.28510052579062,18,15629,77,7089.54941232619,atm,27.589047552047226,entertainment,mobile,0,0,0,0
26292,169.80475255624813,15,12331,55,9348.956007744837,in_store,26.564145773298034,grocery,mobile,0,0,1,0
26293,121.10966768941628,11,15852,44,5631.794496087307,in_store,16.43506963059117,travel,desktop,0,0,5,0
26294,187.4844976323328,18,612,33,6215.759252217867,online,29.494045382681804,online_retail,desktop,1,0,3,0
26295,79.43600299156357,11,5129,69,5137.442218284914,online,14.136950979450475,fuel,mobile,0,1,4,0
26296,238.43300669762044,10,4652,44,7556.68920822827,online,10.051927550403754,entertainment,desktop,0,0,2,0
26297,83.62225886026114,20,4914,66,2766.221257558606,in_store,11.76037453312166,grocery,desktop,0,0,1,0
26298,214.5742052835569,10,7208,65,4288.033675960062,online,14.602472431616908,travel,mobile,0,0,1,0
26299,52.051529553280645,7,14784,34,3660.2476114976844,in_store,33.14044226641387,entertainment,mobile,0,1,2,0
26300,56.55961050050181,8,13228,18,7851.274463256779,online,11.51813511242463,grocery,mobile,0,0,1,0
26301,185.39024352988187,15,9889,57,4110.075026117789,online,20.812875208754093,travel,desktop,0,0,1,0
26302,60.453346027032005,20,15489,70,5271.0950140376835,online,16.110045250458537,online_retail,desktop,0,0,2,0
26303,1270.212176613357,9,211,48,8174.848332680432,in_store,10.330441384545066,grocery,mobile,0,0,2,0
26304,177.6355508329275,16,13948,77,1459.9716460891616,online,1.9495503346389969,grocery,mobile,0,0,2,0
26305,92.75004469600358,1,12500,61,7965.65807387203,online,10.392023064960032,entertainment,mobile,0,0,5,0
26306,240.77934474309978,13,15259,22,3220.62265678404,atm,3.195251240366975,travel,desktop,0,0,2,0
26307,50.56115066715856,6,18092,29,4426.106166464974,in_store,9.643354262118674,grocery,mobile,0,0,1,0
26308,272.49432360517056,23,14989,35,4529.356917296362,online,18.628488069105252,travel,atm,0,1,0,0
26309,263.5603199490196,13,1541,79,8584.847811786509,in_store,31.407620948492383,online_retail,mobile,0,0,5,0
26310,405.143315253846,8,8195,58,4855.09033466616,online,39.91733026281135,travel,mobile,0,0,2,0
26311,53.03905677176443,19,13496,19,292.3859634251118,online,18.137718986923794,fuel,mobile,1,0,1,0
26312,20.753607667012894,8,13607,74,6241.604276823378,in_store,9.328100158483632,travel,mobile,0,0,3,0
26313,43.28535832723139,0,6201,43,10645.248669295934,in_store,47.73658330398103,online_retail,atm,0,0,3,0
26314,64.20257897458033,12,5808,43,4975.112576743111,online,0.6061870799301872,fuel,desktop,0,0,2,0
26315,665.5767253833969,17,11026,43,7477.32084962119,online,17.494967170036226,fuel,mobile,0,0,2,0
26316,1253.9005789969935,10,2643,57,8754.653341428178,online,13.438063256547274,fuel,desktop,0,0,1,1
26317,136.127883746058,13,12209,37,4393.907655780324,online,7.7403646937305135,online_retail,mobile,0,0,4,0
26318,91.03724692322871,10,11862,47,5748.552427268916,online,1.470387998838123,grocery,mobile,0,0,3,0
26319,59.15201190355272,21,903,80,2799.7689171084535,in_store,5.4993409403476345,entertainment,desktop,0,0,2,0
26320,242.1672057086683,9,16807,47,3543.477634113849,in_store,6.093722750434063,fuel,atm,0,0,2,0
26321,1244.2617615167915,6,1484,80,11006.07036263837,online,23.600775132280127,entertainment,mobile,0,0,3,0
26322,767.4098930876414,12,1275,63,438.78750910843365,in_store,48.03594103343019,grocery,mobile,0,0,4,0
26323,352.68381069560206,11,8867,29,7554.573786461138,online,8.142140684714864,entertainment,desktop,0,0,0,0
26324,346.52779689676186,16,5397,72,4361.155654986794,online,7.374697866067029,grocery,mobile,0,0,1,0
26325,244.391601633413,19,4589,76,3584.474900789076,atm,23.412640260740794,online_retail,mobile,0,0,2,0
26326,85.05101263751422,21,4714,35,8915.335772958628,atm,6.091302452634038,online_retail,desktop,0,0,1,0
26327,37.19380194259664,17,7843,27,6112.5095397453315,in_store,9.28843273638725,fuel,mobile,0,0,2,0
26328,87.79662785688083,23,10430,19,4941.9092771517935,atm,32.70607707096348,grocery,desktop,0,0,1,0
26329,149.42693175607042,16,18687,32,4553.00262287387,in_store,31.683290217837694,entertainment,desktop,0,0,2,0
26330,15.731094916384523,0,5907,37,7820.637307618577,online,17.21797636415928,grocery,mobile,0,0,5,0
26331,74.9228655338738,7,13304,41,2662.4374388999777,in_store,6.973628520904222,fuel,mobile,0,0,2,0
26332,33.41086593567122,11,252,74,3278.663169632639,online,8.330134931609894,travel,desktop,0,0,1,0
26333,303.87286092367486,11,14025,77,1970.1328186000894,in_store,16.413457303832534,entertainment,mobile,0,0,2,0
26334,46.541757362067656,10,4717,38,1307.1483206856865,online,1.0504275760424486,online_retail,mobile,1,0,2,0
26335,133.4683536431725,17,2014,29,9691.803090172954,in_store,14.254826426713795,fuel,desktop,0,0,2,0
26336,38.86039654998192,10,14492,48,6463.102780892079,online,11.545411781201455,fuel,mobile,0,0,3,0
26337,612.3103067300898,11,11342,19,940.0752520178819,online,56.28073302510761,grocery,desktop,0,0,2,0
26338,11.694184607677432,22,11308,50,2042.7190831978312,online,14.913453815050785,online_retail,desktop,0,0,1,0
26339,159.33492801136006,22,3232,32,3235.3723331403344,atm,7.2814034690066265,entertainment,desktop,0,0,1,0
26340,19.439183514592266,0,15243,20,5344.825789319416,online,33.58316301435869,travel,mobile,0,0,5,0
26341,48.85226869208024,14,2403,51,6737.73972540564,online,3.835660894293386,grocery,desktop,0,0,3,0
26342,115.2869276980805,12,11825,31,4398.890027642985,in_store,21.485871516634674,grocery,mobile,0,0,1,0
26343,122.29405573915163,14,15492,37,0.0,in_store,20.712867338957658,grocery,mobile,0,0,2,0
26344,118.5245615206924,23,9766,33,6133.582059063731,online,7.191956908245696,entertainment,desktop,0,0,2,0
26345,107.99651619719961,18,15169,43,8388.359088403535,in_store,31.10151574096314,entertainment,desktop,0,0,0,0
26346,41.67022669864717,23,17886,76,1653.477516240213,online,22.01739634601945,online_retail,desktop,0,0,1,0
26347,73.93127994079585,11,10925,35,5553.640684031609,online,1.7523193486513866,online_retail,mobile,0,0,2,0
26348,93.49994232174308,7,9624,59,8347.365906919988,online,17.820215941953524,travel,mobile,0,0,1,0
26349,113.79885681855916,17,17732,77,6448.066558795272,in_store,17.518252299397695,online_retail,atm,0,0,2,0
26350,83.19468242566906,16,5370,66,3736.605819280151,in_store,2.966515690818712,travel,mobile,0,0,1,0
26351,216.0497067778743,21,3391,68,0.0,in_store,26.021620270691383,online_retail,desktop,0,0,0,0
26352,100.69179977468048,21,6166,63,1423.541344534736,online,15.982635890324794,fuel,mobile,0,0,1,0
26353,114.61642987440256,12,19346,39,6597.406551006935,online,28.25867153345566,grocery,mobile,0,0,0,0
26354,56.87279925052387,21,13566,22,1083.9198966662395,in_store,0.8338777618911902,online_retail,desktop,0,0,2,0
26355,25.459009496273136,11,3243,52,1023.8870058551528,in_store,15.610364327509703,entertainment,desktop,0,0,2,0
26356,108.29237192769263,8,8660,51,4375.667327125346,online,2.5300066042305183,online_retail,desktop,0,0,2,0
26357,383.3449562016323,14,9091,65,2819.3952970836453,online,19.103526656118248,grocery,mobile,0,0,3,0
26358,153.33628902457815,21,4067,54,3923.6113744543577,online,15.59899472172014,travel,mobile,0,0,3,0
26359,33.75090630846884,14,5942,24,3431.01734891537,in_store,14.649861664605208,entertainment,desktop,0,0,2,0
26360,239.29282973849686,14,9490,80,3409.516029458954,in_store,11.874662381961056,travel,atm,0,1,0,0
26361,60.211268467721084,2,19773,56,5184.917111210116,online,9.779999511745471,travel,mobile,1,0,2,0
26362,212.2117881215436,5,5058,23,6196.3052481516515,atm,20.916698354232494,fuel,mobile,0,0,2,0
26363,57.82637359177488,13,8899,38,3398.460401318685,in_store,15.078643148754008,travel,mobile,0,0,1,0
26364,137.5472820969343,14,8836,64,4851.871999863775,in_store,3.843537261972352,fuel,mobile,0,0,2,0
26365,48.31795332528491,4,18792,29,2079.100874415596,online,8.976457186541392,travel,mobile,0,0,0,0
26366,49.81603918854135,4,14076,20,7936.487368269875,online,10.688429230706713,fuel,desktop,0,1,2,0
26367,13.742339745964864,16,4545,18,6471.08243321652,in_store,24.692674620888155,online_retail,mobile,0,0,1,0
26368,166.41585112141976,15,1834,62,10192.171241832977,in_store,2.4384101697083804,entertainment,atm,0,1,1,0
26369,140.35901903712758,19,19004,54,4997.269885223977,in_store,28.10493421794174,entertainment,desktop,0,0,1,0
26370,150.16448493096516,18,13670,56,6193.412799947074,online,9.784398644020706,travel,desktop,0,0,3,0
26371,125.26063835926774,10,3069,60,0.0,online,48.93191223095954,entertainment,desktop,0,0,1,0
26372,36.06417390660533,17,9194,72,481.4624314908478,online,16.00619960109981,fuel,desktop,0,0,3,0
26373,286.8843340825152,16,10397,21,2805.517761165645,online,18.882005389777575,fuel,mobile,0,0,1,0
26374,296.2889498549519,0,6157,40,4650.788800830914,in_store,2.3003312196264094,travel,desktop,0,0,3,0
26375,34.956870905681626,13,5293,55,6306.9183565766325,atm,0.7445066083679841,grocery,mobile,0,0,2,0
26376,170.46820350406074,18,8198,72,8344.278001491628,in_store,31.19449459669952,online_retail,atm,0,0,1,0
26377,257.23483497488786,22,10787,61,4125.672457081186,in_store,7.803329700943909,online_retail,mobile,0,0,3,0
26378,51.20729856519028,6,2807,52,4608.936639977981,in_store,13.077482816878062,entertainment,desktop,0,0,1,0
26379,63.10229709380208,9,5252,41,3201.5459205868997,in_store,18.62690861954766,travel,desktop,0,0,3,0
26380,170.87564843939407,19,9552,45,10662.954310215644,online,11.880327118550102,fuel,desktop,0,0,4,0
26381,14.696425143647465,4,4345,21,5413.7768838811035,in_store,42.9784688020526,fuel,atm,0,1,2,0
26382,24.380395205589252,1,4481,63,623.9987790943444,in_store,11.62397495212886,grocery,mobile,0,0,0,0
26383,27.447360057350526,11,8487,75,5725.262039028982,atm,2.2778521080354013,entertainment,mobile,0,0,2,0
26384,10.427226960743177,11,667,77,6087.974317204198,in_store,9.949280882742197,travel,mobile,0,0,1,0
26385,330.9369020723454,14,2434,38,6237.239904145686,online,17.28154449758639,fuel,desktop,0,0,2,0
26386,8.283303174562391,9,6031,31,703.2503028629227,atm,43.9124125517862,fuel,mobile,0,0,0,0
26387,135.8746536110791,0,14230,76,9619.76789055417,in_store,0.8968783027793253,online_retail,mobile,0,0,1,0
26388,238.41672160839997,22,17407,59,7615.764860910467,in_store,1.396075707155175,grocery,desktop,0,0,2,0
26389,63.287311239493555,23,9260,46,3685.377478583956,online,33.24694744761884,online_retail,mobile,0,0,1,0
26390,40.364829558159485,23,7556,71,5613.2771711974665,online,7.701904781258701,entertainment,mobile,0,0,3,0
26391,119.03421120165133,23,11190,47,3787.8201169444505,in_store,29.826362289085818,grocery,desktop,0,0,0,0
26392,90.21535096888906,20,3067,55,2095.2873236591367,online,12.126697760315349,online_retail,desktop,0,0,2,0
26393,300.1270349619281,16,14508,52,4784.254212300376,in_store,6.760580373058332,entertainment,mobile,0,1,3,0
26394,3.841160872740331,15,11117,50,2619.851150248376,online,23.685286189483556,grocery,mobile,0,0,3,0
26395,29.89080860497338,3,9955,28,4810.714763387741,in_store,34.56424750157681,grocery,mobile,0,0,1,0
26396,176.6008781508765,21,2100,55,5998.377651041298,online,8.024797771399516,fuel,mobile,0,0,0,0
26397,95.63481537555357,9,17753,20,2914.708969862245,in_store,15.817104097189844,fuel,mobile,0,0,2,0
26398,221.94752743666018,19,14324,43,5425.097852901542,in_store,0.14273740206444452,entertainment,mobile,0,0,1,0
26399,123.27578148922669,18,9734,70,0.0,online,5.834076071808116,grocery,mobile,0,0,0,0
26400,76.57843610390151,19,15243,78,1512.044126997384,in_store,4.798513125675317,online_retail,mobile,0,0,5,0
26401,62.63059321854155,6,1383,45,7800.835701765965,in_store,9.863556149120663,entertainment,desktop,0,0,0,0
26402,1465.6674559840792,13,7039,21,8838.238464866687,online,28.033886273625527,fuel,desktop,0,0,3,0
26403,567.8944243592896,18,16262,23,2711.539939543271,in_store,12.359693657072654,travel,desktop,0,0,4,0
26404,163.13957417935222,0,415,79,8467.954380139985,atm,31.464378384297373,online_retail,mobile,0,0,3,0
26405,98.90469128534396,13,11657,69,1295.287075004897,online,17.90844081644089,travel,desktop,0,1,2,0
26406,171.70176702885527,11,13285,69,6275.903503566573,atm,4.439230307547129,fuel,mobile,0,0,1,0
26407,242.7911627900773,20,11808,60,7493.74963549667,online,8.33870090314542,grocery,desktop,0,0,2,0
26408,148.79834839559325,15,9065,51,7967.132637536008,atm,3.2280997305773127,fuel,desktop,0,0,3,0
26409,36.537672512168406,16,11032,37,4268.539207009082,online,6.795365551717636,fuel,mobile,0,0,1,0
26410,766.1767760659665,4,15234,63,2622.341582433713,atm,9.503809122251058,grocery,mobile,0,0,3,0
26411,120.95878567336604,8,10743,62,3060.0667267249232,in_store,22.510330318224085,grocery,desktop,0,0,2,0
26412,1009.0010252597168,19,11670,46,8280.299105703129,online,14.495681739511369,entertainment,atm,0,0,2,0
26413,112.68282168277388,14,18365,74,3297.3615754253806,atm,2.8930466823997736,travel,mobile,0,0,2,0
26414,67.03507416728583,8,13030,55,4459.6127325060015,in_store,12.988279487407045,grocery,atm,0,0,1,0
26415,473.8866456303459,0,4842,80,4926.177044900499,in_store,53.74041798399653,grocery,mobile,1,0,1,0
26416,129.20810863259018,11,15288,59,5262.644357441838,in_store,28.151233163607372,grocery,atm,0,0,1,0
26417,105.64740287485274,11,725,27,8515.773661732426,online,13.902764407045069,online_retail,mobile,0,0,3,0
26418,21.318238058623873,12,18647,35,918.2022175182462,atm,29.07624962652424,online_retail,mobile,0,0,0,0
26419,198.79246004476428,1,16599,73,0.0,in_store,13.517631204553219,grocery,desktop,0,0,2,0
26420,49.80062531375653,22,12999,47,1690.1907674547072,in_store,26.859061032031235,travel,mobile,0,0,2,0
26421,52.596551097808586,12,7236,39,1341.3708132617917,online,2.8299350436053006,grocery,mobile,0,0,0,0
26422,49.9659306167865,19,4064,32,8456.304947431587,in_store,6.355384693836317,grocery,mobile,0,0,1,0
26423,152.4505988552813,8,16168,73,8316.964613061346,online,9.711587281196923,grocery,atm,0,0,2,0
26424,14.261284266697853,1,4199,70,0.0,online,11.11448605860587,entertainment,atm,0,0,4,0
26425,69.89440399431227,19,18851,80,3273.7852397942993,online,5.062803614251569,grocery,desktop,0,0,0,0
26426,291.8776738522967,22,5956,29,8505.658629165813,atm,9.581324729058588,entertainment,desktop,0,0,2,0
26427,20.190200375987985,16,1791,79,4370.332590527904,online,9.563829660971887,entertainment,atm,0,0,4,0
26428,110.76986415094234,8,12720,63,2978.8819728326757,online,7.3670814709399,fuel,mobile,0,0,1,0
26429,42.195800238508845,18,1394,18,4692.2091514240155,in_store,24.866273142760324,grocery,atm,0,0,3,0
26430,55.45479900840462,22,5929,79,7024.216179171324,in_store,14.798219337745435,grocery,mobile,0,0,0,0
26431,656.0143819892638,23,15809,64,2223.297126772286,in_store,0.7572385972722256,online_retail,desktop,0,0,1,0
26432,12.42130296659048,15,1656,59,7473.383958882092,in_store,4.218380978993703,entertainment,mobile,0,0,5,0
26433,225.59839512837556,21,19542,63,0.0,online,30.55511979787645,travel,mobile,0,0,5,0
26434,50.72840841630348,19,18609,54,6862.10209485182,online,4.192404175247047,fuel,desktop,0,0,2,0
26435,47.78936942634712,12,9984,59,9172.81850921632,online,45.9305753281471,online_retail,mobile,0,0,2,0
26436,23.715413348570994,12,12481,30,9059.621226091187,online,1.4264497047060232,entertainment,mobile,0,0,3,0
26437,222.4449298608864,13,11426,60,2272.4736788322084,atm,51.68423264815671,grocery,mobile,0,1,0,0
26438,71.54412988219012,2,3703,56,3592.8794416531405,online,9.85183147836165,grocery,desktop,0,0,1,0
26439,61.48521278900929,17,7266,57,7836.741588489614,in_store,9.453810146379787,travel,atm,0,0,2,0
26440,102.69919874906135,16,8567,67,1192.4237529938302,online,6.644284874845196,fuel,mobile,0,0,2,0
26441,73.38029573540268,19,5575,44,1856.8136405901646,online,6.305871640938547,fuel,mobile,0,0,2,0
26442,8.159431882386935,11,4686,78,4028.7695341892286,in_store,16.85025466942683,grocery,mobile,0,0,2,0
26443,49.94942434618085,2,3203,44,7892.82083385884,online,3.5381985978144517,grocery,mobile,0,0,2,0
26444,263.62537707340175,15,15524,73,4091.3914672610085,online,9.332296543409564,travel,desktop,1,0,3,0
26445,14.762058040125904,20,17973,37,2870.5522824373606,online,34.43081433681574,online_retail,desktop,0,0,4,0
26446,24.338866576190753,21,12803,20,2781.1036053126304,online,6.072784850149018,grocery,desktop,0,0,1,0
26447,53.93881375432552,20,12787,51,8351.623409001353,online,5.5992282065418975,entertainment,mobile,0,0,1,0
26448,37.6846141203884,15,16223,39,6791.308065386581,online,11.312835937386389,grocery,mobile,0,0,1,0
26449,87.05476657203782,19,177,70,8966.149612998373,atm,34.615530600536616,fuel,desktop,0,1,2,0
26450,24.24736369791015,6,2527,53,7235.433348030439,online,4.868124563609775,fuel,mobile,0,0,1,0
26451,56.51887038066285,8,6548,68,8673.185463956286,online,5.779860688554319,fuel,mobile,0,0,4,0
26452,84.97920351968601,23,5153,51,12381.40542893562,online,20.643810315442014,travel,desktop,0,0,5,0
26453,196.12034961687203,13,1813,41,2712.372571755382,online,35.7397605708369,travel,atm,0,0,3,0
26454,400.91412943671077,12,16595,78,10681.377621183929,in_store,26.87814307169976,fuel,mobile,0,0,2,0
26455,65.76865883595252,3,18873,52,6569.699797685056,online,12.36495865705697,fuel,desktop,0,0,3,0
26456,867.549256030483,13,5776,50,9395.044277810244,in_store,11.135266513470272,fuel,mobile,0,0,1,0
26457,72.19093639667632,17,12576,67,1250.3001760317745,atm,31.79390427137757,fuel,mobile,0,0,4,0
26458,243.3863693377438,19,13079,43,4298.522211442172,in_store,9.416970124188344,entertainment,mobile,0,0,2,0
26459,913.9805413463743,12,17945,67,1799.7343158925537,online,28.881545241692837,grocery,mobile,0,1,3,0
26460,106.39622437527247,23,6629,33,3861.7370894491273,online,24.365327314413577,fuel,desktop,1,0,0,0
26461,17.31837461111839,14,13900,30,7940.590079668772,in_store,4.968033101119519,travel,mobile,0,0,4,0
26462,100.39221140982733,14,5868,43,0.0,online,20.879200961719356,travel,atm,0,0,1,0
26463,43.2081240444489,17,7962,26,4771.206154113733,in_store,22.97948045617703,grocery,mobile,0,0,2,0
26464,64.7595750996118,6,13311,69,9194.155071325375,in_store,21.38354866934044,travel,mobile,0,0,1,0
26465,974.5465237859684,17,10580,75,11551.48370048733,in_store,12.422605328965082,online_retail,desktop,0,0,2,0
26466,20.752856339760402,12,9797,21,3242.481151336176,online,39.54399479774578,travel,mobile,0,0,0,0
26467,129.09650000629796,1,3031,73,4382.524065226492,in_store,7.826466407413697,online_retail,mobile,0,0,2,0
26468,31.39769440462146,19,4567,19,4419.8486166988905,online,16.781608496954895,travel,desktop,0,0,0,0
26469,62.22833673740495,22,12487,27,6191.981505832108,online,13.84015995101987,grocery,atm,0,0,3,0
26470,220.0403199907893,16,11183,27,4758.075438462292,in_store,9.982787401544327,online_retail,mobile,0,0,1,0
26471,131.86738152930047,12,11220,37,0.0,online,12.963315791103652,travel,mobile,0,0,3,0
26472,68.71457130489425,18,12079,37,833.2108155702547,in_store,18.810831720398397,entertainment,mobile,0,0,1,0
26473,41.27428264162631,22,6551,45,6266.297081841243,in_store,0.9500426235323384,grocery,atm,0,0,2,0
26474,131.53774314958306,11,6712,20,1019.871306841716,online,17.33283600138892,travel,mobile,0,0,2,0
26475,698.7018131467667,16,11046,80,1369.3768236883736,in_store,14.307969111179926,travel,mobile,0,0,2,0
26476,30.519861513842454,9,2868,20,8943.694201977993,in_store,5.388027233270668,fuel,mobile,0,0,1,0
26477,892.4733582869076,17,16586,59,8476.575535792561,in_store,9.00839816229314,entertainment,mobile,0,0,1,0
26478,379.70587538368824,20,16563,78,8716.169007419267,in_store,12.79632329675605,travel,atm,0,0,2,0
26479,465.5521130239462,9,3100,57,4000.6338338042383,online,50.08959856866795,online_retail,desktop,1,0,1,0
26480,130.33640738529243,15,656,18,8744.130789491308,in_store,16.77511815827817,entertainment,mobile,0,0,2,0
26481,366.99775490539736,8,4348,31,1430.2215734755941,in_store,20.607271892337515,travel,mobile,0,0,2,0
26482,26.826828790788145,14,4797,61,3844.8411402380702,online,15.260264552851112,travel,desktop,0,0,2,0
26483,40.38051273626396,18,4818,22,6448.459507206837,atm,24.220640541350274,fuel,atm,0,0,3,0
26484,225.64807079810598,1,5352,42,5972.5809347168,online,14.31834367717986,online_retail,desktop,0,0,0,0
26485,128.38249706470393,19,3491,56,4090.8536074661256,atm,48.34920414773798,online_retail,mobile,0,0,2,0
26486,75.33500418481607,11,10475,56,3479.9312833789554,online,9.843453761116216,grocery,mobile,0,1,2,0
26487,4.467680326323027,16,19389,71,3738.1623566917124,in_store,17.177677749311158,fuel,atm,0,0,2,0
26488,53.37973301407554,14,11248,74,4487.728221728869,in_store,10.03460423100478,fuel,desktop,0,0,2,0
26489,22.00204632140584,19,19386,38,6112.373797297318,online,5.1485385974957065,entertainment,mobile,1,0,2,1
26490,162.75421405650994,19,6632,37,7347.976463314877,online,21.444201399146237,online_retail,mobile,0,0,1,0
26491,71.56440158192164,0,6526,40,6619.607666339047,in_store,7.915461358243807,entertainment,desktop,0,0,2,0
26492,42.35300381847826,7,3085,28,6542.896284026155,online,18.900544215677904,travel,mobile,0,0,3,0
26493,2146.282552286424,9,9861,39,2037.601949748834,online,14.375366120408366,travel,atm,0,0,1,0
26494,312.87675907615784,15,7057,28,8633.40709514052,in_store,46.427055434147135,travel,desktop,0,0,0,0
26495,319.5924433822901,10,9846,29,4574.868336535559,online,28.443218890791897,online_retail,mobile,0,0,2,0
26496,1264.7859452705773,5,19021,53,7283.7482008101515,online,5.010601994839262,online_retail,desktop,0,0,1,0
26497,235.7165771936652,4,2301,48,9845.641091489055,online,23.228638455427113,entertainment,mobile,0,0,1,0
26498,35.6894522030513,12,19227,54,1702.2198784978013,in_store,3.582343493441371,grocery,mobile,0,0,4,0
26499,31.016656851436807,12,9729,25,0.0,online,9.838480088872338,entertainment,mobile,1,0,2,0
26500,286.54148085396685,18,15556,54,2685.8342877249033,online,16.73247236309155,entertainment,mobile,0,0,1,0
26501,7.604763781406299,7,18078,31,10316.402793541132,in_store,9.312431026292757,grocery,atm,0,0,2,0
26502,81.99550615613252,12,14099,51,873.5196758225414,in_store,15.23752542240176,entertainment,desktop,0,1,2,0
26503,6.650225387378344,11,11823,72,7461.360999179338,online,23.33158744154249,online_retail,desktop,0,0,1,0
26504,101.35327742510958,14,16808,71,6705.707674278916,in_store,25.436606726643948,travel,mobile,0,0,5,0
26505,250.85731236503295,20,4373,77,4661.56123129068,online,13.559926744717059,online_retail,atm,0,0,2,0
26506,125.87616944531133,11,2419,28,964.3211919865012,in_store,3.3451930928803764,online_retail,mobile,0,0,1,0
26507,277.47510869438025,23,6250,31,1245.986797608026,online,1.0757693355503162,entertainment,atm,0,0,1,0
26508,951.264669164327,23,15463,25,5702.684151688392,online,17.591411020188055,entertainment,atm,0,0,1,0
26509,75.77389765921228,9,19486,47,6223.010739571171,online,6.145672698336874,fuel,desktop,0,1,1,0
26510,2615.4225225153587,15,2878,25,5969.311463864876,in_store,12.358246425021344,entertainment,mobile,0,0,0,0
26511,116.187346855974,22,1174,68,7178.607551277534,in_store,50.03229124729141,entertainment,desktop,0,0,4,0
26512,281.18085523182873,18,5679,59,5805.089431627349,atm,13.226920667242384,grocery,atm,0,1,1,0
26513,43.238216376017135,21,18379,69,8380.422775695746,atm,12.034108642475223,fuel,mobile,0,0,0,0
26514,628.3999177897966,20,6000,27,11501.353253552043,in_store,21.04164049586145,grocery,desktop,0,0,0,0
26515,314.20707348501145,17,11361,78,66.48095066723592,online,11.887983849952889,travel,mobile,0,0,3,0
26516,526.2316752862868,17,10266,59,1898.3748159114807,online,15.911785516148583,fuel,desktop,0,0,5,0
26517,96.10153666594087,9,2042,41,4039.173897069003,online,15.54201968345803,travel,mobile,0,0,0,0
26518,19.955382825168428,8,5675,77,2531.8370947694766,atm,17.029030443718206,travel,mobile,0,0,3,0
26519,156.40939983476247,16,12314,26,8661.43612148309,atm,26.647687399887488,travel,mobile,0,1,4,0
26520,11.74674550599916,4,15589,46,9568.309154263658,online,21.319563560812007,entertainment,mobile,0,0,2,0
26521,60.13409803534931,9,19844,80,5783.976053675866,in_store,35.729306075175934,grocery,mobile,0,0,3,0
26522,113.21588966216083,16,17922,44,2803.2093927856017,in_store,30.648896729464354,travel,mobile,0,0,2,0
26523,1560.355799768831,4,14531,54,0.0,in_store,27.328186259040873,fuel,mobile,0,0,3,0
26524,131.9282658488899,17,17641,20,10045.744864894597,online,16.154149596845173,grocery,desktop,0,1,1,0
26525,106.42547371846368,15,16615,73,5869.027098685663,online,33.60426788407797,online_retail,mobile,0,0,5,0
26526,83.45946719258018,6,4065,41,9765.564744922627,in_store,6.660166785873883,travel,mobile,0,0,5,0
26527,17.98415179586406,14,3748,37,0.0,online,45.15148843363925,grocery,desktop,0,0,3,0
26528,99.78231947120219,18,18468,76,0.0,online,4.521913598547527,travel,mobile,1,0,3,0
26529,101.84572938574695,16,16195,23,7432.352427641841,in_store,12.672739369053854,entertainment,atm,0,0,2,0
26530,28.1534472030382,21,5203,47,1581.0349538212995,online,7.907088841221547,entertainment,mobile,1,0,2,0
26531,21.669489615484377,23,10314,62,8104.178027419121,atm,24.925897438991026,online_retail,mobile,0,0,1,0
26532,50.50716365011881,12,19793,38,8044.102142647694,online,8.681828991058191,grocery,mobile,0,0,2,0
26533,97.31173363720666,9,5492,59,7115.103664312475,online,37.36860631924622,travel,mobile,0,0,1,0
