unique_id,ds,deposits,withdrawals,net_cash_flow,interest_rate,economic_indicator,holiday_flag,day_of_week,month,temperature,marketing_campaign
Branch_1,2025-09-20,13166,9327,3839,0.0226,4.18,0,5,9,11.6,0
Branch_1,2025-09-21,10183,7277,2906,0.036,3.02,0,6,9,11.6,1
Branch_1,2025-09-22,10492,8034,2458,0.0202,3.32,0,0,9,15.3,0
Branch_1,2025-09-23,9617,8133,1484,0.011,3.52,0,1,9,6.7,0
Branch_1,2025-09-24,12464,8904,3560,0.0394,3.11,0,2,9,13.2,0
Branch_1,2025-09-25,13355,10764,2591,0.0247,3.96,0,3,9,12.6,0
Branch_1,2025-09-26,13265,9667,3598,0.0456,4.63,0,4,9,12.5,1
Branch_1,2025-09-27,13551,10476,3075,0.0349,3.81,0,5,9,12.6,0
Branch_1,2025-09-28,10057,6617,3440,0.0169,2.74,0,6,9,18.6,0
Branch_1,2025-09-29,11769,10078,1691,0.026,3.12,0,0,9,7.5,0
Branch_1,2025-09-30,10368,7576,2792,0.0372,4.1,0,1,9,6.6,0
Branch_1,2025-10-01,12279,8646,3633,0.0318,3.91,0,2,10,8.2,0
Branch_1,2025-10-02,14094,8931,5163,0.0571,3.15,0,3,10,19.8,0
Branch_1,2025-10-03,12901,11063,1838,0.0512,4.35,0,4,10,11.7,0
Branch_1,2025-10-04,15356,11598,3758,0.0188,3.89,0,5,10,13.4,0
Branch_1,2025-10-05,11749,9898,1851,0.0452,3.29,0,6,10,10.6,0
Branch_1,2025-10-06,8851,5540,3311,0.0254,4.54,0,0,10,6.6,1
Branch_1,2025-10-07,10087,7421,2666,0.0084,2.74,0,1,10,22.1,1
Branch_1,2025-10-08,12354,10753,1601,0.0255,2.78,0,2,10,10.7,0
Branch_1,2025-10-09,13859,11725,2134,0.0347,3.62,0,3,10,7.8,1
Branch_1,2025-10-10,13892,11890,2002,0.0446,3.61,0,4,10,9.6,0
Branch_1,2025-10-11,12661,10763,1898,0.0486,3.72,0,5,10,10.9,0
Branch_1,2025-10-12,13024,9912,3112,0.0353,3.36,0,6,10,7.0,0
Branch_1,2025-10-13,9513,9593,-80,0.0193,3.56,0,0,10,3.3,0
Branch_1,2025-10-14,9808,7406,2402,0.0304,4.75,0,1,10,15.3,1
Branch_1,2025-10-15,12906,11235,1671,0.0408,2.65,0,2,10,9.2,1
Branch_1,2025-10-16,12963,8250,4713,0.0567,3.29,0,3,10,10.7,1
Branch_1,2025-10-17,12304,10631,1673,0.0387,2.9,0,4,10,7.2,0
Branch_1,2025-10-18,13446,9190,4256,0.0167,2.74,0,5,10,7.8,0
Branch_1,2025-10-19,11336,9670,1666,0.0269,3.46,0,6,10,7.8,0
Branch_1,2025-10-20,10972,8529,2443,0.0033,3.42,0,0,10,15.0,0
Branch_1,2025-10-21,10999,10493,506,0.0182,4.18,0,1,10,16.1,0
Branch_1,2025-10-22,12465,9186,3279,0.0249,4.03,0,2,10,-0.9,0
Branch_1,2025-10-23,13374,9324,4050,0.038,3.73,0,3,10,18.7,1
Branch_1,2025-10-24,15794,11385,4409,0.0386,3.65,0,4,10,11.7,0
Branch_1,2025-10-25,14502,11157,3345,0.0282,3.31,0,5,10,6.7,0
Branch_1,2025-10-26,12232,8010,4222,0.0112,3.29,0,6,10,-1.6,0
Branch_1,2025-10-27,8848,6719,2129,0.0282,2.91,0,0,10,8.7,0
Branch_1,2025-10-28,11014,6570,4444,0.0155,3.14,1,1,10,22.5,0
Branch_1,2025-10-29,11510,9016,2494,0.0267,4.49,0,2,10,7.6,0
Branch_1,2025-10-30,13011,11504,1507,0.0222,2.94,0,3,10,23.6,0
Branch_1,2025-10-31,15588,11494,4094,0.0377,3.71,0,4,10,10.6,0
Branch_1,2025-11-01,14407,11713,2694,0.02,3.27,0,5,11,9.0,0
Branch_1,2025-11-02,12186,9086,3100,0.0341,3.44,0,6,11,9.6,0
Branch_1,2025-11-03,12178,7632,4546,0.0187,3.51,0,0,11,8.4,0
Branch_1,2025-11-04,10394,7407,2987,0.0187,3.0,1,1,11,12.8,0
Branch_1,2025-11-05,10711,8693,2018,0.0439,2.98,0,2,11,7.4,0
Branch_1,2025-11-06,13764,8406,5358,0.0456,3.56,1,3,11,15.7,0
Branch_1,2025-11-07,15053,9542,5511,0.0328,3.1,0,4,11,15.6,0
Branch_1,2025-11-08,15828,9905,5923,0.0532,3.48,0,5,11,17.2,0
Branch_1,2025-11-09,12825,8202,4623,0.044,3.41,1,6,11,11.0,0
Branch_1,2025-11-10,10483,7040,3443,0.0239,4.21,0,0,11,11.3,1
Branch_1,2025-11-11,12012,7885,4127,0.0031,2.93,0,1,11,17.0,0
Branch_1,2025-11-12,11564,9449,2115,0.0263,3.18,0,2,11,10.4,0
Branch_1,2025-11-13,14916,10374,4542,0.0181,3.75,0,3,11,11.6,0
Branch_1,2025-11-14,15186,11457,3729,0.0349,2.59,0,4,11,10.2,0
Branch_1,2025-11-15,13459,9699,3760,0.0383,3.41,0,5,11,9.2,0
Branch_1,2025-11-16,13208,7923,5285,0.026,3.35,0,6,11,16.2,0
Branch_1,2025-11-17,12472,9102,3370,0.0337,3.36,0,0,11,9.9,0
Branch_1,2025-11-18,12924,10574,2350,0.0135,3.77,0,1,11,16.0,0
Branch_1,2025-11-19,11267,7551,3716,0.0341,3.4,0,2,11,18.5,0
Branch_1,2025-11-20,14007,9279,4728,0.0512,4.08,1,3,11,10.7,0
Branch_1,2025-11-21,16350,11297,5053,0.0543,3.85,0,4,11,2.2,0
Branch_1,2025-11-22,15392,9438,5954,0.0269,3.66,0,5,11,9.4,1
Branch_1,2025-11-23,12949,10560,2389,0.0269,3.53,0,6,11,3.8,0
Branch_1,2025-11-24,10620,6926,3694,0.0271,3.51,1,0,11,9.8,0
Branch_1,2025-11-25,11477,7420,4057,0.0346,4.19,0,1,11,13.9,0
Branch_1,2025-11-26,13196,7598,5598,0.0174,3.91,0,2,11,9.3,0
Branch_1,2025-11-27,14018,9579,4439,0.0479,3.3,0,3,11,14.8,1
Branch_1,2025-11-28,16445,13467,2978,0.0238,3.77,0,4,11,22.0,0
Branch_1,2025-11-29,15152,8709,6443,0.0334,2.92,0,5,11,12.2,0
Branch_1,2025-11-30,12472,9752,2720,0.0083,2.62,0,6,11,18.7,0
Branch_1,2025-12-01,11227,8796,2431,0.0161,3.01,1,0,12,15.1,0
Branch_1,2025-12-02,13650,9911,3739,0.0096,3.92,0,1,12,12.4,0
Branch_1,2025-12-03,12257,9010,3247,0.0222,2.51,0,2,12,14.6,0
Branch_1,2025-12-04,16189,11509,4680,0.0523,3.9,0,3,12,15.9,0
Branch_1,2025-12-05,15378,11561,3817,0.0215,3.91,0,4,12,11.3,0
Branch_1,2025-12-06,13804,10821,2983,0.0213,3.12,0,5,12,20.5,0
Branch_1,2025-12-07,13120,9398,3722,0.0134,3.29,0,6,12,13.2,0
Branch_1,2025-12-08,12669,7895,4774,0.0334,3.51,0,0,12,23.6,0
Branch_1,2025-12-09,13374,9084,4290,0.0156,4.02,0,1,12,14.7,0
Branch_1,2025-12-10,12734,8372,4362,0.0118,3.85,0,2,12,25.8,0
Branch_1,2025-12-11,17288,14417,2871,0.0456,4.35,0,3,12,22.2,0
Branch_1,2025-12-12,16418,11775,4643,0.0412,3.65,0,4,12,11.1,1
Branch_1,2025-12-13,15397,13409,1988,0.0364,3.31,0,5,12,16.3,1
Branch_1,2025-12-14,13994,10463,3531,0.0092,3.47,0,6,12,12.8,1
Branch_1,2025-12-15,11617,10038,1579,0.0313,3.0,0,0,12,13.0,0
Branch_1,2025-12-16,13035,10372,2663,0.0062,2.84,0,1,12,19.7,0
Branch_1,2025-12-17,15028,9456,5572,0.0432,4.31,1,2,12,16.2,0
Branch_1,2025-12-18,17568,13704,3864,0.0343,3.25,0,3,12,16.4,0
Branch_1,2025-12-19,18888,15064,3824,0.031,3.28,0,4,12,16.2,0
Branch_1,2025-12-20,16140,10939,5201,0.024,3.23,0,5,12,13.5,0
Branch_1,2025-12-21,14934,12411,2523,0.0083,3.26,0,6,12,23.6,0
Branch_1,2025-12-22,12971,11326,1645,0.0299,3.89,0,0,12,9.1,0
Branch_1,2025-12-23,14267,12410,1857,0.008,3.66,1,1,12,18.9,0
Branch_1,2025-12-24,14993,10333,4660,0.0199,3.27,0,2,12,9.6,0
Branch_1,2025-12-25,16529,10437,6092,0.0567,3.37,0,3,12,14.8,0
Branch_1,2025-12-26,17202,11436,5766,0.0545,4.11,1,4,12,19.7,0
Branch_1,2025-12-27,15634,12642,2992,0.0217,3.5,0,5,12,14.0,0
Branch_1,2025-12-28,14143,10788,3355,0.0193,2.61,0,6,12,4.4,0
Branch_1,2025-12-29,14810,10425,4385,0.0215,3.18,1,0,12,19.1,0
Branch_1,2025-12-30,13734,9319,4415,0.0039,2.9,1,1,12,12.8,0
Branch_1,2025-12-31,15902,10065,5837,0.0318,3.3,0,2,12,18.3,0
Branch_2,2020-01-01,6537,5494,1043,0.0434,2.69,0,2,1,7.8,1
Branch_2,2020-01-02,7830,5470,2360,0.0533,2.63,0,3,1,11.3,1
Branch_2,2020-01-03,7316,6450,866,0.0356,2.37,0,4,1,14.5,0
Branch_2,2020-01-04,6213,4050,2163,0.0381,2.34,0,5,1,23.4,0
Branch_2,2020-01-05,5360,4873,487,0.0269,3.22,0,6,1,23.5,0
Branch_2,2020-01-06,4607,1703,2904,0.0046,1.54,0,0,1,16.9,0
Branch_2,2020-01-07,5440,3848,1592,0.0096,3.22,0,1,1,19.3,0
Branch_2,2020-01-08,7035,6359,676,0.0277,1.67,0,2,1,23.8,0
Branch_2,2020-01-09,6243,5051,1192,0.0505,1.63,1,3,1,27.5,1
Branch_2,2020-01-10,7692,7408,284,0.027,2.55,0,4,1,25.4,0
Branch_2,2020-01-11,7804,4866,2938,0.0454,2.02,0,5,1,15.2,0
Branch_2,2020-01-12,4951,3384,1567,0.0302,3.16,0,6,1,16.3,0
Branch_2,2020-01-13,3535,3650,-115,0.0116,1.84,0,0,1,12.4,0
Branch_2,2020-01-14,3942,3210,732,0.0155,2.55,0,1,1,25.4,0
Branch_2,2020-01-15,5966,4395,1571,0.029,2.5,0,2,1,15.9,0
Branch_2,2020-01-16,9120,6819,2301,0.0512,3.14,0,3,1,15.8,0
Branch_2,2020-01-17,8843,6449,2394,0.0421,2.87,0,4,1,20.8,0
Branch_2,2020-01-18,7893,5855,2038,0.0363,2.61,0,5,1,22.5,0
Branch_2,2020-01-19,6808,6843,-35,0.0188,2.49,0,6,1,18.6,1
Branch_2,2020-01-20,4871,2503,2368,0.0162,2.43,0,0,1,7.7,0
Branch_2,2020-01-21,6285,4369,1916,0.0237,2.78,0,1,1,29.1,0
Branch_2,2020-01-22,6181,5304,877,0.0351,3.49,0,2,1,24.1,1
Branch_2,2020-01-23,9620,6198,3422,0.0184,2.16,0,3,1,20.2,0
Branch_2,2020-01-24,7333,4610,2723,0.0585,2.13,0,4,1,17.9,0
Branch_2,2020-01-25,7645,5443,2202,0.0319,2.63,0,5,1,23.1,0
Branch_2,2020-01-26,6012,3444,2568,0.0428,2.46,0,6,1,22.5,0
Branch_2,2020-01-27,5740,4980,760,0.0322,1.72,0,0,1,22.1,1
Branch_2,2020-01-28,6526,5516,1010,0.0227,2.9,0,1,1,22.3,0
Branch_2,2020-01-29,6944,3507,3437,0.0115,2.74,0,2,1,22.3,0
Branch_2,2020-01-30,10580,7959,2621,0.032,2.44,1,3,1,23.7,1
Branch_2,2020-01-31,8729,7061,1668,0.0491,2.57,0,4,1,26.3,1
Branch_2,2020-02-01,5347,4870,477,0.0262,3.1,1,5,2,28.2,0
Branch_2,2020-02-02,6343,5215,1128,0.0208,2.01,0,6,2,19.9,0
Branch_2,2020-02-03,5687,3577,2110,0.0196,2.67,0,0,2,30.1,0
Branch_2,2020-02-04,5495,4726,769,0.0153,3.21,0,1,2,27.8,0
Branch_2,2020-02-05,10000,6696,3304,0.0169,1.84,0,2,2,26.0,0
Branch_2,2020-02-06,10664,5926,4738,0.0448,2.31,0,3,2,27.3,0
Branch_2,2020-02-07,11220,8397,2823,0.0482,1.47,0,4,2,23.1,0
Branch_2,2020-02-08,8331,7018,1313,0.0442,3.05,0,5,2,28.0,0
Branch_2,2020-02-09,7811,5920,1891,0.036,2.97,0,6,2,23.1,1
Branch_2,2020-02-10,6876,5530,1346,0.0016,2.73,0,0,2,27.1,0
Branch_2,2020-02-11,6888,4538,2350,0.0246,2.34,0,1,2,20.4,1
Branch_2,2020-02-12,8480,6194,2286,0.0152,2.82,0,2,2,22.4,1
Branch_2,2020-02-13,10016,6802,3214,0.0529,2.85,0,3,2,28.3,0
Branch_2,2020-02-14,9797,6047,3750,0.0367,2.83,0,4,2,26.9,0
Branch_2,2020-02-15,9426,8122,1304,0.0158,2.26,0,5,2,21.7,0
Branch_2,2020-02-16,8465,4885,3580,0.0273,2.65,1,6,2,24.2,0
Branch_2,2020-02-17,7362,5819,1543,0.0333,2.47,0,0,2,32.8,0
Branch_2,2020-02-18,7559,6007,1552,0.0256,2.58,0,1,2,24.5,1
Branch_2,2020-02-19,6718,4067,2651,0.0468,2.1,0,2,2,22.2,0
Branch_2,2020-02-20,11545,9721,1824,0.0369,3.09,0,3,2,25.7,0
Branch_2,2020-02-21,9882,6743,3139,0.0475,2.96,0,4,2,34.9,1
Branch_2,2020-02-22,10285,8689,1596,0.032,2.94,0,5,2,21.1,0
Branch_2,2020-02-23,7227,5956,1271,0.0126,2.78,0,6,2,36.0,0
Branch_2,2020-02-24,7847,6873,974,0.0259,2.51,0,0,2,39.9,0
Branch_2,2020-02-25,6736,5245,1491,0.042,2.37,0,1,2,26.9,1
Branch_2,2020-02-26,8859,7585,1274,0.0499,2.58,0,2,2,23.5,1
Branch_2,2020-02-27,8972,7939,1033,0.0407,2.58,0,3,2,28.0,0
Branch_2,2020-02-28,10591,7387,3204,0.0432,1.45,0,4,2,20.6,0
Branch_2,2020-02-29,11342,7786,3556,0.0269,3.04,0,5,2,28.2,0
Branch_2,2020-03-01,7305,5942,1363,0.0201,1.8,0,6,3,24.0,0
Branch_2,2020-03-02,7569,7351,218,0.0056,3.09,0,0,3,18.5,0
Branch_2,2020-03-03,8004,7372,632,0.0075,2.56,0,1,3,24.8,1
Branch_2,2020-03-04,9384,7617,1767,0.0322,2.71,0,2,3,32.2,0
Branch_2,2020-03-05,9941,8358,1583,0.0254,1.78,0,3,3,27.6,1
Branch_2,2020-03-06,11675,8244,3431,0.0494,3.04,0,4,3,20.6,1
Branch_2,2020-03-07,7905,6614,1291,0.0334,3.14,0,5,3,16.9,0
Branch_2,2020-03-08,7845,7122,723,0.0058,2.54,0,6,3,29.0,1
Branch_2,2020-03-09,6876,5970,906,0.0354,2.65,0,0,3,39.3,1
Branch_2,2020-03-10,6810,4698,2112,0.0071,2.11,0,1,3,28.2,0
Branch_2,2020-03-11,8797,4985,3812,0.0198,1.92,0,2,3,24.3,0
Branch_2,2020-03-12,9882,6731,3151,0.0573,2.95,0,3,3,25.2,0
Branch_2,2020-03-13,10761,8960,1801,0.0216,1.64,0,4,3,23.1,0
Branch_2,2020-03-14,10342,6383,3959,0.0405,3.11,0,5,3,35.3,0
Branch_2,2020-03-15,8583,6325,2258,0.0168,1.44,0,6,3,20.1,0
Branch_2,2020-03-16,7917,4789,3128,0.0022,2.37,0,0,3,26.2,0
Branch_2,2020-03-17,7386,5715,1671,0.0199,2.67,0,1,3,23.3,0
Branch_2,2020-03-18,11276,6229,5047,0.0346,2.27,0,2,3,28.2,1
Branch_2,2020-03-19,11417,7950,3467,0.0283,2.44,1,3,3,27.3,0
Branch_2,2020-03-20,10806,9407,1399,0.0595,2.53,0,4,3,33.5,0
Branch_2,2020-03-21,11272,7888,3384,0.032,2.66,0,5,3,20.2,0
Branch_2,2020-03-22,8978,7400,1578,0.0195,2.74,0,6,3,29.5,0
Branch_2,2020-03-23,8821,5511,3310,0.0243,2.41,1,0,3,28.5,0
Branch_2,2020-03-24,7272,5974,1298,0.0024,1.96,0,1,3,30.4,1
Branch_2,2020-03-25,8084,5173,2911,0.0342,2.86,0,2,3,32.0,0
Branch_2,2020-03-26,11249,10003,1246,0.0291,2.07,0,3,3,39.6,0
Branch_2,2020-03-27,12237,11088,1149,0.0538,2.46,0,4,3,35.6,0
Branch_2,2020-03-28,12613,11004,1609,0.0489,1.9,0,5,3,27.0,0
Branch_2,2020-03-29,8439,7558,881,0.0182,3.17,0,6,3,28.9,0
Branch_2,2020-03-30,6489,5546,943,0.0319,1.51,1,0,3,30.3,0
Branch_2,2020-03-31,8096,5889,2207,0.0206,2.65,1,1,3,25.4,0
Branch_2,2020-04-01,10365,6048,4317,0.0236,1.46,0,2,4,19.1,0
Branch_2,2020-04-02,10431,8555,1876,0.0548,1.57,0,3,4,39.7,0
Branch_2,2020-04-03,12232,7738,4494,0.0256,2.77,0,4,4,24.9,0
Branch_2,2020-04-04,11386,7559,3827,0.0481,2.91,1,5,4,30.2,0
Branch_2,2020-04-05,8601,7652,949,0.0087,2.2,0,6,4,33.6,0
Branch_2,2020-04-06,6792,4654,2138,0.0307,2.6,0,0,4,35.8,0
Branch_2,2020-04-07,8268,6952,1316,0.0363,2.99,0,1,4,29.0,0
Branch_2,2020-04-08,8379,5518,2861,0.0225,2.15,0,2,4,37.0,1
Branch_2,2020-04-09,11207,7410,3797,0.0327,3.2,0,3,4,24.0,1
Branch_2,2020-04-10,9727,6861,2866,0.0327,2.82,0,4,4,32.5,0
Branch_2,2020-04-11,8717,7198,1519,0.0538,3.19,0,5,4,17.4,0
Branch_2,2020-04-12,8283,6605,1678,0.0119,3.35,1,6,4,29.2,0
Branch_2,2020-04-13,7394,4380,3014,0.0088,3.23,0,0,4,31.7,0
Branch_2,2020-04-14,7847,5372,2475,0.0401,3.07,0,1,4,20.1,0
Branch_2,2020-04-15,8725,5420,3305,0.0273,2.61,0,2,4,23.9,0
Branch_2,2020-04-16,9864,8286,1578,0.0333,3.32,0,3,4,28.6,0
Branch_2,2020-04-17,10194,7012,3182,0.0251,2.36,0,4,4,25.4,0
Branch_2,2020-04-18,10382,6581,3801,0.015,3.49,1,5,4,26.4,0
Branch_2,2020-04-19,8598,6651,1947,0.0247,2.42,1,6,4,26.6,0
Branch_2,2020-04-20,5839,4893,946,0.0045,3.16,0,0,4,19.6,0
Branch_2,2020-04-21,6876,4132,2744,0.0055,3.17,0,1,4,23.3,0
Branch_2,2020-04-22,10400,9042,1358,0.0315,2.6,0,2,4,24.0,0
Branch_2,2020-04-23,11824,7907,3917,0.0499,2.46,0,3,4,24.4,0
Branch_2,2020-04-24,11535,7115,4420,0.0568,3.23,0,4,4,30.0,0
Branch_2,2020-04-25,10771,5945,4826,0.0515,2.94,0,5,4,28.5,0
Branch_2,2020-04-26,6517,5599,918,0.0192,1.95,0,6,4,23.4,0
Branch_2,2020-04-27,9003,7500,1503,0.013,2.97,0,0,4,34.1,0
Branch_2,2020-04-28,8580,5020,3560,0.0187,2.93,0,1,4,23.4,0
Branch_2,2020-04-29,9991,7784,2207,0.0312,2.6,0,2,4,36.2,0
Branch_2,2020-04-30,10649,9566,1083,0.0282,2.43,0,3,4,27.6,1
Branch_2,2020-05-01,9679,6626,3053,0.0327,2.77,0,4,5,21.5,0
Branch_2,2020-05-02,8469,5940,2529,0.0528,1.75,0,5,5,31.8,1
Branch_2,2020-05-03,7579,6203,1376,0.0102,2.07,0,6,5,29.3,0
Branch_2,2020-05-04,7802,6457,1345,0.0175,2.7,0,0,5,30.4,0
Branch_2,2020-05-05,8177,7453,724,0.0207,2.93,1,1,5,28.0,0
Branch_2,2020-05-06,10506,8753,1753,0.0341,2.15,0,2,5,31.3,0
Branch_2,2020-05-07,11285,9316,1969,0.0575,2.25,1,3,5,35.4,0
Branch_2,2020-05-08,10670,9118,1552,0.0236,2.31,0,4,5,26.0,0
Branch_2,2020-05-09,10959,6570,4389,0.0288,2.14,0,5,5,27.8,0
Branch_2,2020-05-10,10197,7365,2832,0.0419,3.41,0,6,5,20.4,0
Branch_2,2020-05-11,7235,5836,1399,0.0375,2.34,0,0,5,25.7,1
Branch_2,2020-05-12,6168,4661,1507,0.0421,2.34,0,1,5,27.7,0
Branch_2,2020-05-13,9325,7470,1855,0.0187,2.01,0,2,5,20.5,0
Branch_2,2020-05-14,12253,8739,3514,0.0417,3.33,0,3,5,31.0,0
Branch_2,2020-05-15,11942,8601,3341,0.0518,2.32,0,4,5,20.7,0
Branch_2,2020-05-16,9562,6790,2772,0.043,1.95,0,5,5,32.4,0
Branch_2,2020-05-17,8223,6539,1684,0.0452,2.44,0,6,5,18.9,0
Branch_2,2020-05-18,6146,4346,1800,0.017,2.54,0,0,5,28.0,0
Branch_2,2020-05-19,6694,5674,1020,0.0065,2.13,0,1,5,31.7,0
Branch_2,2020-05-20,9858,6375,3483,0.0281,2.36,0,2,5,24.0,0
Branch_2,2020-05-21,11138,9168,1970,0.0191,1.73,0,3,5,21.5,1
Branch_2,2020-05-22,8399,5908,2491,0.0366,3.07,0,4,5,28.9,0
Branch_2,2020-05-23,10689,7703,2986,0.0411,2.48,0,5,5,27.0,0
Branch_2,2020-05-24,7241,6976,265,0.0104,2.65,0,6,5,27.5,0
Branch_2,2020-05-25,6268,3503,2765,0.0178,3.62,0,0,5,28.6,0
Branch_2,2020-05-26,8237,5749,2488,0.0234,2.26,0,1,5,24.7,0
Branch_2,2020-05-27,8409,6556,1853,0.0329,2.14,0,2,5,26.8,0
Branch_2,2020-05-28,9955,7542,2413,0.0249,2.63,0,3,5,26.5,0
Branch_2,2020-05-29,10774,7215,3559,0.0389,3.34,0,4,5,23.5,0
Branch_2,2020-05-30,8488,6920,1568,0.0251,2.07,0,5,5,25.2,0
Branch_2,2020-05-31,7599,4742,2857,0.009,2.67,0,6,5,21.2,1
Branch_2,2020-06-01,5257,3425,1832,0.0165,2.36,0,0,6,30.8,0
Branch_2,2020-06-02,5383,3425,1958,0.0341,2.34,1,1,6,28.1,1
Branch_2,2020-06-03,8183,5917,2266,0.0364,2.02,0,2,6,17.8,1
Branch_2,2020-06-04,8034,6923,1111,0.051,2.54,0,3,6,21.2,1
Branch_2,2020-06-05,9711,8653,1058,0.022,1.65,0,4,6,16.6,1
Branch_2,2020-06-06,8388,6360,2028,0.0194,2.21,0,5,6,26.4,0
Branch_2,2020-06-07,5358,3793,1565,0.0202,2.55,0,6,6,30.5,0
Branch_2,2020-06-08,5835,4538,1297,0.0381,3.28,0,0,6,19.1,0
Branch_2,2020-06-09,6875,5221,1654,0.0415,2.98,0,1,6,19.0,1
Branch_2,2020-06-10,8941,6129,2812,0.0478,2.18,0,2,6,20.4,0
Branch_2,2020-06-11,9630,6275,3355,0.0271,3.27,0,3,6,15.9,0
Branch_2,2020-06-12,10128,7181,2947,0.0484,1.9,0,4,6,24.7,0
Branch_2,2020-06-13,7758,7553,205,0.0482,2.57,0,5,6,17.9,0
Branch_2,2020-06-14,7117,6456,661,0.0132,1.48,0,6,6,31.1,0
Branch_2,2020-06-15,5466,4481,985,0.0314,1.95,0,0,6,27.8,1
Branch_2,2020-06-16,6235,4610,1625,0.041,2.41,0,1,6,26.1,1
Branch_2,2020-06-17,6904,5544,1360,0.0295,1.91,0,2,6,13.5,0
Branch_2,2020-06-18,9016,5642,3374,0.0404,3.04,0,3,6,17.4,0
Branch_2,2020-06-19,11058,8970,2088,0.0477,2.9,0,4,6,23.7,0
Branch_2,2020-06-20,7958,5559,2399,0.0258,3.43,1,5,6,18.5,0
Branch_2,2020-06-21,7445,6228,1217,0.0407,2.76,0,6,6,17.4,1
Branch_2,2020-06-22,4871,3816,1055,0.0258,3.49,0,0,6,20.4,0
Branch_2,2020-06-23,4122,3019,1103,0.0068,2.19,0,1,6,23.7,0
Branch_2,2020-06-24,7926,5452,2474,0.0265,2.99,0,2,6,22.8,0
Branch_2,2020-06-25,7522,5253,2269,0.0282,2.16,0,3,6,27.7,0
Branch_2,2020-06-26,8490,6006,2484,0.027,2.53,0,4,6,17.5,1
Branch_2,2020-06-27,6873,6092,781,0.0412,2.6,0,5,6,16.6,0
Branch_2,2020-06-28,5848,4652,1196,0.0424,1.73,1,6,6,19.4,0
Branch_2,2020-06-29,5572,3646,1926,0.0358,2.25,0,0,6,21.9,0
Branch_2,2020-06-30,4628,3543,1085,0.0157,2.93,0,1,6,23.0,0
Branch_2,2020-07-01,7395,5134,2261,0.0102,3.59,0,2,7,23.2,0
Branch_2,2020-07-02,11386,7740,3646,0.0292,2.68,0,3,7,23.0,1
Branch_2,2020-07-03,6230,4920,1310,0.0588,2.33,0,4,7,20.6,0
Branch_2,2020-07-04,7488,5119,2369,0.0503,3.48,0,5,7,22.0,0
Branch_2,2020-07-05,6982,5411,1571,0.0204,2.48,0,6,7,15.3,0
Branch_2,2020-07-06,3987,2745,1242,0.0107,2.14,0,0,7,27.6,0
Branch_2,2020-07-07,4434,3897,537,0.0199,3.18,0,1,7,12.7,0
Branch_2,2020-07-08,6499,5197,1302,0.0196,2.76,0,2,7,18.4,0
Branch_2,2020-07-09,7099,6448,651,0.0475,2.77,0,3,7,19.2,1
Branch_2,2020-07-10,8931,5576,3355,0.0506,1.36,0,4,7,14.1,0
Branch_2,2020-07-11,5854,4876,978,0.041,2.02,1,5,7,17.9,1
Branch_2,2020-07-12,5753,5196,557,0.0071,2.85,0,6,7,22.4,0
Branch_2,2020-07-13,4049,3703,346,0.0053,2.5,1,0,7,13.2,0
Branch_2,2020-07-14,4307,4168,139,0.0292,2.19,0,1,7,16.2,0
Branch_2,2020-07-15,6448,5392,1056,0.0376,3.5,0,2,7,16.8,0
Branch_2,2020-07-16,9347,7880,1467,0.0242,2.47,0,3,7,9.2,0
Branch_2,2020-07-17,8048,6847,1201,0.0358,2.16,0,4,7,19.2,0
Branch_2,2020-07-18,6537,4951,1586,0.0286,2.89,0,5,7,14.5,1
Branch_2,2020-07-19,6068,3890,2178,0.0118,2.82,0,6,7,15.6,0
Branch_2,2020-07-20,5955,5349,606,0.0017,2.97,0,0,7,18.1,0
Branch_2,2020-07-21,5777,5031,746,0.0148,2.61,0,1,7,25.8,0
Branch_2,2020-07-22,7995,6497,1498,0.0409,2.17,0,2,7,25.9,0
Branch_2,2020-07-23,5538,3775,1763,0.0332,2.84,0,3,7,11.2,0
Branch_2,2020-07-24,6316,4898,1418,0.0426,1.86,0,4,7,11.8,1
Branch_2,2020-07-25,6626,4704,1922,0.0543,1.96,0,5,7,7.4,0
Branch_2,2020-07-26,5644,3174,2470,0.0209,2.72,0,6,7,13.1,0
Branch_2,2020-07-27,4433,4011,422,0.0215,2.91,0,0,7,24.1,0
Branch_2,2020-07-28,4339,5125,-786,0.0025,2.59,0,1,7,14.8,0
Branch_2,2020-07-29,5773,5046,727,0.0246,3.02,0,2,7,17.5,0
Branch_2,2020-07-30,6095,5300,795,0.0407,2.98,0,3,7,9.0,1
Branch_2,2020-07-31,7692,4551,3141,0.0286,2.87,0,4,7,5.0,0
Branch_2,2020-08-01,6618,4440,2178,0.0503,2.03,0,5,8,7.7,0
Branch_2,2020-08-02,5725,3628,2097,0.0252,2.78,0,6,8,5.8,0
Branch_2,2020-08-03,3654,1908,1746,0.0304,2.34,0,0,8,19.4,0
Branch_2,2020-08-04,4494,2682,1812,0.0247,2.49,0,1,8,20.9,0
Branch_2,2020-08-05,6462,4850,1612,0.0386,2.27,0,2,8,10.2,1
Branch_2,2020-08-06,9703,7960,1743,0.049,2.6,0,3,8,12.6,0
Branch_2,2020-08-07,6398,5192,1206,0.0253,1.93,0,4,8,10.9,0
Branch_2,2020-08-08,6641,5535,1106,0.0474,3.02,0,5,8,15.6,0
Branch_2,2020-08-09,5016,3539,1477,0.0088,2.02,1,6,8,14.0,0
